Subject,CERiT,Simbad,ASAS-SN Photometry
22507277,https://wasp.cerit-sc.cz/search?objid=J085049.50%2B473545.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A50%3A49.50+%2B47%3A35%3A45.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A50%3A49.50&dec=%2B47%3A35%3A45.5&radius=2
24891506,https://wasp.cerit-sc.cz/search?objid=J004631.68%2B260856.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A46%3A31.68+%2B26%3A08%3A56.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A46%3A31.68&dec=%2B26%3A08%3A56.4&radius=2
22109907,https://wasp.cerit-sc.cz/search?objid=J000714.96%2B560327.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A07%3A14.96+%2B56%3A03%3A27.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A07%3A14.96&dec=%2B56%3A03%3A27.7&radius=2
24719431,https://wasp.cerit-sc.cz/search?objid=J010341.53%2B243250.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A03%3A41.53+%2B24%3A32%3A50.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A03%3A41.53&dec=%2B24%3A32%3A50.4&radius=2
22795785,No match,No match,No match
24728820,No match,No match,No match
22794302,No match,No match,No match
22106349,https://wasp.cerit-sc.cz/search?objid=J000207.84%2B341657.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A02%3A07.84+%2B34%3A16%3A57.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A02%3A07.84&dec=%2B34%3A16%3A57.8&radius=2
22999559,https://wasp.cerit-sc.cz/search?objid=J105628.96%2B335048.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A56%3A28.96+%2B33%3A50%3A48.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A56%3A28.96&dec=%2B33%3A50%3A48.3&radius=2
22115876,https://wasp.cerit-sc.cz/search?objid=J002022.68%2B531634.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A20%3A22.68+%2B53%3A16%3A34.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A20%3A22.68&dec=%2B53%3A16%3A34.6&radius=2
24687580,https://wasp.cerit-sc.cz/search?objid=J005627.92-224055.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A56%3A27.92+-22%3A40%3A55.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A56%3A27.92&dec=-22%3A40%3A55.3&radius=2
22113220,https://wasp.cerit-sc.cz/search?objid=J001452.39-554805.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A14%3A52.39+-55%3A48%3A05.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A14%3A52.39&dec=-55%3A48%3A05.3&radius=2
23902108,No match,No match,No match
24723236,https://wasp.cerit-sc.cz/search?objid=J010425.54%2B094400.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A25.54+%2B09%3A44%3A00.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A25.54&dec=%2B09%3A44%3A00.8&radius=2
24879521,https://wasp.cerit-sc.cz/search?objid=J004423.07%2B281313.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A44%3A23.07+%2B28%3A13%3A13.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A44%3A23.07&dec=%2B28%3A13%3A13.8&radius=2
24619197,https://wasp.cerit-sc.cz/search?objid=J003312.90%2B433622.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A33%3A12.90+%2B43%3A36%3A22.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A33%3A12.90&dec=%2B43%3A36%3A22.6&radius=2
24630277,https://wasp.cerit-sc.cz/search?objid=J003805.10-212436.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A38%3A05.10+-21%3A24%3A36.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A38%3A05.10&dec=-21%3A24%3A36.3&radius=2
22111436,https://wasp.cerit-sc.cz/search?objid=J001041.87%2B502146.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A10%3A41.87+%2B50%3A21%3A46.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A10%3A41.87&dec=%2B50%3A21%3A46.7&radius=2
21814674,https://wasp.cerit-sc.cz/search?objid=J000121.11-694906.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A21.11+-69%3A49%3A06.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A21.11&dec=-69%3A49%3A06.7&radius=2
24910541,https://wasp.cerit-sc.cz/search?objid=J005001.11-553413.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A01.11+-55%3A34%3A13.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A01.11&dec=-55%3A34%3A13.8&radius=2
24722854,https://wasp.cerit-sc.cz/search?objid=J010421.81%2B130541.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A21.81+%2B13%3A05%3A41.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A21.81&dec=%2B13%3A05%3A41.7&radius=2
24678582,No match,No match,No match
24653061,No match,No match,No match
24722459,https://wasp.cerit-sc.cz/search?objid=J010417.81%2B325010.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A17.81+%2B32%3A50%3A10.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A17.81&dec=%2B32%3A50%3A10.1&radius=2
22109084,https://wasp.cerit-sc.cz/search?objid=J000541.22%2B360251.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A05%3A41.22+%2B36%3A02%3A51.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A05%3A41.22&dec=%2B36%3A02%3A51.3&radius=2
24625493,https://wasp.cerit-sc.cz/search?objid=J003609.92%2B555436.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A36%3A09.92+%2B55%3A54%3A36.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A36%3A09.92&dec=%2B55%3A54%3A36.9&radius=2
22125546,https://wasp.cerit-sc.cz/search?objid=J004314.12%2B003520.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A43%3A14.12+%2B00%3A35%3A20.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A43%3A14.12&dec=%2B00%3A35%3A20.0&radius=2
24679273,No match,No match,No match
24369297,https://wasp.cerit-sc.cz/search?objid=J101604.94-294342.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A16%3A04.94+-29%3A43%3A42.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A16%3A04.94&dec=-29%3A43%3A42.3&radius=2
22111740,https://wasp.cerit-sc.cz/search?objid=J001120.93%2B201235.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A11%3A20.93+%2B20%3A12%3A35.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A11%3A20.93&dec=%2B20%3A12%3A35.6&radius=2
24579585,https://wasp.cerit-sc.cz/search?objid=J002540.75-344942.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A25%3A40.75+-34%3A49%3A42.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A25%3A40.75&dec=-34%3A49%3A42.8&radius=2
24678192,No match,No match,No match
24578658,https://wasp.cerit-sc.cz/search?objid=J002505.46%2B404051.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A25%3A05.46+%2B40%3A40%3A51.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A25%3A05.46&dec=%2B40%3A40%3A51.9&radius=2
24626575,https://wasp.cerit-sc.cz/search?objid=J003640.42-555748.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A36%3A40.42+-55%3A57%3A48.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A36%3A40.42&dec=-55%3A57%3A48.4&radius=2
22117899,https://wasp.cerit-sc.cz/search?objid=J002238.87%2B383734.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A22%3A38.87+%2B38%3A37%3A34.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A22%3A38.87&dec=%2B38%3A37%3A34.3&radius=2
24738944,https://wasp.cerit-sc.cz/search?objid=J010718.96%2B261346.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A07%3A18.96+%2B26%3A13%3A46.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A07%3A18.96&dec=%2B26%3A13%3A46.8&radius=2
24451962,https://wasp.cerit-sc.cz/search?objid=J135637.06-522359.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13%3A56%3A37.06+-52%3A23%3A59.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=13%3A56%3A37.06&dec=-52%3A23%3A59.9&radius=2
24918032,https://wasp.cerit-sc.cz/search?objid=J005125.79%2B410308.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A51%3A25.79+%2B41%3A03%3A08.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A51%3A25.79&dec=%2B41%3A03%3A08.1&radius=2
24692048,https://wasp.cerit-sc.cz/search?objid=J005728.45%2B280657.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A57%3A28.45+%2B28%3A06%3A57.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A57%3A28.45&dec=%2B28%3A06%3A57.8&radius=2
24685534,https://wasp.cerit-sc.cz/search?objid=J005556.47%2B492322.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A55%3A56.47+%2B49%3A23%3A22.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A55%3A56.47&dec=%2B49%3A23%3A22.8&radius=2
22112951,https://wasp.cerit-sc.cz/search?objid=J001411.22%2B435906.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A14%3A11.22+%2B43%3A59%3A06.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A14%3A11.22&dec=%2B43%3A59%3A06.9&radius=2
24891831,https://wasp.cerit-sc.cz/search?objid=J004635.28-580254.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A46%3A35.28+-58%3A02%3A54.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A46%3A35.28&dec=-58%3A02%3A54.7&radius=2
24716610,https://wasp.cerit-sc.cz/search?objid=J010319.14-374513.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A03%3A19.14+-37%3A45%3A13.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A03%3A19.14&dec=-37%3A45%3A13.9&radius=2
22998966,https://wasp.cerit-sc.cz/search?objid=J105530.45-400028.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A55%3A30.45+-40%3A00%3A28.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A55%3A30.45&dec=-40%3A00%3A28.4&radius=2
24721094,https://wasp.cerit-sc.cz/search?objid=J010401.77%2B461800.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A01.77+%2B46%3A18%3A00.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A01.77&dec=%2B46%3A18%3A00.7&radius=2
22114105,https://wasp.cerit-sc.cz/search?objid=J001648.01%2B384857.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A16%3A48.01+%2B38%3A48%3A57.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A16%3A48.01&dec=%2B38%3A48%3A57.3&radius=2
22111860,https://wasp.cerit-sc.cz/search?objid=J001138.47%2B302703.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A11%3A38.47+%2B30%3A27%3A03.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A11%3A38.47&dec=%2B30%3A27%3A03.4&radius=2
24579657,https://wasp.cerit-sc.cz/search?objid=J002543.00%2B310715.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A25%3A43.00+%2B31%3A07%3A15.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A25%3A43.00&dec=%2B31%3A07%3A15.2&radius=2
21814808,https://wasp.cerit-sc.cz/search?objid=J003835.20%2B451034.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A38%3A35.20+%2B45%3A10%3A34.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A38%3A35.20&dec=%2B45%3A10%3A34.7&radius=2
24616228,https://wasp.cerit-sc.cz/search?objid=J003208.19%2B402455.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A32%3A08.19+%2B40%3A24%3A55.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A32%3A08.19&dec=%2B40%3A24%3A55.5&radius=2
25034845,https://wasp.cerit-sc.cz/search?objid=J142609.95-242852.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14%3A26%3A09.95+-24%3A28%3A52.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=14%3A26%3A09.95&dec=-24%3A28%3A52.9&radius=2
24730576,No match,No match,No match
24914796,https://wasp.cerit-sc.cz/search?objid=J005047.55%2B365425.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A47.55+%2B36%3A54%3A25.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A47.55&dec=%2B36%3A54%3A25.0&radius=2
22109237,https://wasp.cerit-sc.cz/search?objid=J000601.94-365414.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A06%3A01.94+-36%3A54%3A14.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A06%3A01.94&dec=-36%3A54%3A14.7&radius=2
24653985,https://wasp.cerit-sc.cz/search?objid=J110902.23%2B150952.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11%3A09%3A02.23+%2B15%3A09%3A52.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=11%3A09%3A02.23&dec=%2B15%3A09%3A52.8&radius=2
24716759,https://wasp.cerit-sc.cz/search?objid=J010320.42%2B422812.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A03%3A20.42+%2B42%3A28%3A12.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A03%3A20.42&dec=%2B42%3A28%3A12.9&radius=2
24691178,https://wasp.cerit-sc.cz/search?objid=J005715.62%2B545310.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A57%3A15.62+%2B54%3A53%3A10.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A57%3A15.62&dec=%2B54%3A53%3A10.5&radius=2
24621724,https://wasp.cerit-sc.cz/search?objid=J003424.14-730934.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A34%3A24.14+-73%3A09%3A34.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A34%3A24.14&dec=-73%3A09%3A34.6&radius=2
22121197,https://wasp.cerit-sc.cz/search?objid=J004111.65%2B544145.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A41%3A11.65+%2B54%3A41%3A45.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A41%3A11.65&dec=%2B54%3A41%3A45.3&radius=2
24577519,https://wasp.cerit-sc.cz/search?objid=J002417.05-552122.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A24%3A17.05+-55%3A21%3A22.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A24%3A17.05&dec=-55%3A21%3A22.2&radius=2
24432723,https://wasp.cerit-sc.cz/search?objid=J134738.72-213540.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13%3A47%3A38.72+-21%3A35%3A40.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=13%3A47%3A38.72&dec=-21%3A35%3A40.3&radius=2
24692505,https://wasp.cerit-sc.cz/search?objid=J005734.80%2B400124.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A57%3A34.80+%2B40%3A01%3A24.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A57%3A34.80&dec=%2B40%3A01%3A24.3&radius=2
22809515,No match,No match,No match
24584644,https://wasp.cerit-sc.cz/search?objid=J003008.54%2B375334.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A08.54+%2B37%3A53%3A34.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A08.54&dec=%2B37%3A53%3A34.0&radius=2
21814000,https://wasp.cerit-sc.cz/search?objid=J000037.43%2B425938.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A00%3A37.43+%2B42%3A59%3A38.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A00%3A37.43&dec=%2B42%3A59%3A38.7&radius=2
22990122,No match,No match,No match
22788412,No match,No match,No match
24585214,https://wasp.cerit-sc.cz/search?objid=J003040.61%2B405104.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A40.61+%2B40%3A51%3A04.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A40.61&dec=%2B40%3A51%3A04.6&radius=2
24681960,No match,No match,No match
24900668,https://wasp.cerit-sc.cz/search?objid=J004804.21%2B202258.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A48%3A04.21+%2B20%3A22%3A58.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A48%3A04.21&dec=%2B20%3A22%3A58.8&radius=2
24720809,https://wasp.cerit-sc.cz/search?objid=J010357.31%2B135046.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A03%3A57.31+%2B13%3A50%3A46.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A03%3A57.31&dec=%2B13%3A50%3A46.5&radius=2
24006303,https://wasp.cerit-sc.cz/search?objid=J090520.23-185336.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A05%3A20.23+-18%3A53%3A36.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A05%3A20.23&dec=-18%3A53%3A36.0&radius=2
21813976,https://wasp.cerit-sc.cz/search?objid=J000035.45%2B430053.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A00%3A35.45+%2B43%3A00%3A53.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A00%3A35.45&dec=%2B43%3A00%3A53.4&radius=2
24887063,https://wasp.cerit-sc.cz/search?objid=J004544.54%2B185722.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A45%3A44.54+%2B18%3A57%3A22.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A45%3A44.54&dec=%2B18%3A57%3A22.6&radius=2
24356201,https://wasp.cerit-sc.cz/search?objid=J100059.55-241406.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A00%3A59.55+-24%3A14%3A06.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A00%3A59.55&dec=-24%3A14%3A06.7&radius=2
24624312,https://wasp.cerit-sc.cz/search?objid=J003537.77%2B262947.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A35%3A37.77+%2B26%3A29%3A47.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A35%3A37.77&dec=%2B26%3A29%3A47.3&radius=2
22494532,https://wasp.cerit-sc.cz/search?objid=J083354.99-204129.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A33%3A54.99+-20%3A41%3A29.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A33%3A54.99&dec=-20%3A41%3A29.2&radius=2
24013518,https://wasp.cerit-sc.cz/search?objid=J091232.02%2B472455.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A12%3A32.02+%2B47%3A24%3A55.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A12%3A32.02&dec=%2B47%3A24%3A55.0&radius=2
22119350,https://wasp.cerit-sc.cz/search?objid=J003956.93%2B463329.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A39%3A56.93+%2B46%3A33%3A29.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A39%3A56.93&dec=%2B46%3A33%3A29.9&radius=2
24739169,https://wasp.cerit-sc.cz/search?objid=J010722.00%2B405146.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A07%3A22.00+%2B40%3A51%3A46.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A07%3A22.00&dec=%2B40%3A51%3A46.4&radius=2
24912130,https://wasp.cerit-sc.cz/search?objid=J005015.63%2B310004.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A15.63+%2B31%3A00%3A04.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A15.63&dec=%2B31%3A00%3A04.9&radius=2
24904008,https://wasp.cerit-sc.cz/search?objid=J004844.10%2B024126.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A48%3A44.10+%2B02%3A41%3A26.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A48%3A44.10&dec=%2B02%3A41%3A26.1&radius=2
24883832,https://wasp.cerit-sc.cz/search?objid=J004506.84%2B532621.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A45%3A06.84+%2B53%3A26%3A21.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A45%3A06.84&dec=%2B53%3A26%3A21.3&radius=2
