classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.frame0.T0_tool0_x,data.frame0.T0_tool0_y,data.frame0.T0_tool1_x,data.frame0.T0_tool1_y,data.frame0.T0_tool2_x,data.frame0.T0_tool2_y
124266852,coldcounter,1239421.0,6465,T0,2018-09-20 08:35:21 UTC,20860262,point_extractor_by_frame,3.4.5,"[458.08197021484375, 665.3211669921875, 915.1437377929688, 558.8626708984375, 468.0180969238281, 408.4013366699219, 331.7512512207031, 233.80943298339844, 121.67317199707031, 10.956352233886719, 77.67033386230469, 632.6738891601562, 531.8931884765625, 324.6540222167969, 600.026611328125]","[464.1589660644531, 371.89495849609375, 367.6366271972656, 306.6004333496094, 302.3420715332031, 292.4059753417969, 386.08941650390625, 346.3449401855469, 302.3420715332031, 393.1866455078125, 508.16180419921875, 245.56422424316406, 188.786376953125, 202.9808349609375, 163.23634338378906]","[682.3544921875, 473.6958923339844, 232.38999938964844, 808.6852416992188, 456.66253662109375, 162.8371124267578]","[417.3172607421875, 543.64794921875, 377.57275390625, 143.3640899658203, 178.85025024414062, 193.04470825195312]",,
103501653,not-logged-in-92f1541f46460031177e,,6465,T0,2018-04-25 16:49:40 UTC,20860263,point_extractor_by_frame,3.4.5,"[462.0408630371094, 676.0001220703125, 938.7095947265625, 227.7689971923828, 115.3726806640625, 1.6221858263015747, 23.2889461517334, 410.5823059082031, 551.416259765625, 634.020751953125, 527.0411376953125, 583.9163818359375, 688.1876831054688, 734.2295532226562, 803.2923583984375, 888.605224609375, 931.938720703125]","[476.6687316894531, 373.7516174316406, 398.1267395019531, 354.793212890625, 490.21044921875, 380.5224914550781, 318.2305603027344, 273.5428466796875, 306.0429992675781, 255.93861389160156, 195.00083923339844, 159.7923583984375, 159.7923583984375, 140.8339385986328, 144.89646911621094, 127.29222106933594, 130.0005645751953]",[681.4168090820312],[419.7934875488281],"[456.6241455078125, 401.10308837890625, 227.7689971923828, 551.416259765625]","[548.4398803710938, 299.2721252441406, 383.2308349609375, 341.2514953613281]"
103516049,pattinv,12819.0,6465,T0,2018-04-25 17:50:06 UTC,20860263,point_extractor_by_frame,3.4.5,"[471.86798095703125, 127.62190246582031, 2.310577630996704, 15.273818016052246, 225.56639099121094, 407.0517578125, 548.20703125, 680.7201538085938, 935.6639404296875]","[481.08026123046875, 495.4838562011719, 384.5761413574219, 318.319580078125, 360.09002685546875, 280.8702087402344, 321.2002868652344, 383.1357727050781, 413.3833312988281]",[673.5183715820312],[422.0255126953125],,
103529870,Sue-2,522271.0,6465,T0,2018-04-25 18:33:22 UTC,20860263,point_extractor_by_frame,3.4.5,"[487.40655517578125, 682.3692016601562, 936.6245727539062, 127.63017272949219, 233.15118408203125, 8.039695739746094, 21.104202270507812, 116.57559204101562, 409.01953125, 556.7489624023438, 637.1459350585938, 534.6397705078125, 590.9176635742188, 689.4039306640625, 743.671875, 804.9745483398438, 889.391357421875, 799.9497680664062, 931.5997924804688, 317.5679931640625, 30.148860931396484, 66.3274917602539, 89.44161987304688, 134.66490173339844, 157.77903747558594, 188.932861328125, 168.8336181640625, 224.1065216064453, 122.60536193847656, 100.49620056152344, 16.079391479492188]","[486.401611328125, 373.8458557128906, 399.9748840332031, 492.4313659667969, 352.7416687011719, 386.9103698730469, 317.5679931640625, 315.5580749511719, 278.3744812011719, 311.5382080078125, 249.23057556152344, 191.94773864746094, 152.7542266845703, 152.7542266845703, 138.68475341796875, 135.6698760986328, 124.61528778076172, 121.60040283203125, 131.6500244140625, 206.0172119140625, 227.1214141845703, 193.95767211914062, 196.97254943847656, 184.9130096435547, 186.9229278564453, 177.87828063964844, 188.932861328125, 174.86338806152344, 194.96263122558594, 186.9229278564453, 188.932861328125]",,,"[677.3443603515625, 230.13629150390625, 446.203125, 20.099239349365234]","[420.0741271972656, 379.8756408691406, 539.6646118164062, 345.7069396972656]"
103674602,not-logged-in-4263d890f4bb71a2dc37,,6465,T0,2018-04-26 15:32:00 UTC,20860263,point_extractor_by_frame,3.4.5,"[690.2515869140625, 467.061767578125, 136.79244995117188, 232.26092529296875, 28.422834396362305, 412.876953125, 558.659912109375, 532.8576049804688, 588.33251953125, 678.6405639648438, 737.9857788085938, 814.1025390625, 881.1885375976562, 927.6326293945312]","[354.27752685546875, 422.6535949707031, 479.41864013671875, 347.82696533203125, 316.8642272949219, 278.1607666015625, 301.3828430175781, 195.5934600830078, 147.85922241210938, 153.01966857910156, 137.53829956054688, 140.1185302734375, 120.76681518554688, 131.0877227783203]",,,"[669.6097412109375, 452.8705139160156, 228.3905792236328]","[423.9437255859375, 549.0848388671875, 381.36993408203125]"
104108572,DaveRowland,1420496.0,6465,T0,2018-04-28 13:39:43 UTC,20860263,point_extractor_by_frame,3.4.5,"[116.12529754638672, 466.2318115234375, 692.536376953125, 556.677978515625, 412.2720031738281, 937.5224609375, 932.3112182617188, 888.4736938476562, 811.1134033203125, 800.7987060546875, 741.4890747070312, 688.884033203125, 590.4493408203125, 522.3722534179688, 318.1409912109375, 237.5437774658203, 11.135879516601562, 19.387649536132812, 33.8282470703125, 66.319580078125, 90.04341125488281, 106.03121948242188, 221.46229553222656, 187.0955810546875, 174.70758056640625, 158.92286682128906, 136.3447265625, 119.36117553710938, 103.37666320800781, 14.536792755126953]","[486.9098205566406, 472.2665710449219, 375.0887451171875, 306.9380187988281, 278.05682373046875, 402.9836120605469, 129.71966552734375, 120.95216369628906, 139.00289916992188, 120.43643188476562, 136.42422485351562, 148.8018798828125, 151.27200317382812, 189.43643188476562, 206.45570373535156, 339.35614013671875, 379.58349609375, 324.91552734375, 233.63037109375, 194.43446350097656, 193.91873168945312, 198.5603485107422, 174.42840576171875, 179.42356872558594, 179.22377014160156, 181.421630859375, 180.422607421875, 190.01332092285156, 186.61660766601562, 190.02105712890625]",[680.97021484375],[416.7896728515625],,
104527476,lisalisazoonzoon,1438333.0,6465,T0,2018-04-30 09:06:05 UTC,20860263,point_extractor_by_frame,3.4.5,"[672.527099609375, 468.80157470703125, 117.94091796875, 219.80368041992188, 398.06353759765625, 559.3462524414062, 7.589587211608887, 18.907672882080078]","[366.89459228515625, 446.1211853027344, 485.7344970703125, 341.42889404296875, 282.00897216796875, 321.62225341796875, 389.53076171875, 315.9632263183594]",,,,
106730108,fitzpatrick7,1662797.0,6465,T0,2018-05-08 16:17:49 UTC,20860263,point_extractor_by_frame,3.4.5,"[474.1436462402344, 680.8289184570312, 99.19539642333984, 14.401446342468262, 22.350879669189453, 394.6493225097656, 223.73651123046875, 552.3130493164062, 925.9364013671875, 935.2107543945312, 887.51416015625, 809.3447265625, 801.395263671875, 732.5001831054688, 680.8289184570312, 593.3851318359375, 525.81494140625, 451.6202392578125, 319.12969970703125, 31.62521743774414, 13.07654094696045, 64.74785614013672, 104.4950180053711, 153.5165252685547, 189.28897094726562, 168.09048461914062, 130.99313354492188, 109.79463958740234, 116.4191665649414, 988.2069702148438]","[453.38677978515625, 384.49169921875, 497.1086730957031, 361.96832275390625, 297.0479431152344, 283.79888916015625, 348.7192687988281, 311.6219177246094, 393.76605224609375, 131.4347686767578, 126.13513946533203, 139.3842010498047, 108.91136932373047, 144.68382263183594, 148.65853881835938, 155.28306579589844, 187.08079528808594, 165.88230895996094, 212.25399780273438, 226.8279571533203, 185.75588989257812, 199.00494384765625, 184.4309844970703, 177.80645751953125, 183.1060791015625, 188.40570068359375, 189.73060607910156, 169.85702514648438, 314.271728515625, 71.81401824951172]",,,"[635.7821044921875, 680.8289184570312]","[254.65097045898438, 426.888671875]"
108229347,JBlundell,1740941.0,6465,T0,2018-05-18 20:48:30 UTC,20860263,point_extractor_by_frame,3.4.5,"[457.13336181640625, 559.1333618164062, 707.1333618164062, 938.1333618164062, 388.13336181640625, 97.13336181640625, 248.13336181640625, 115.13336181640625, 13.13336181640625, 26.13336181640625, 22.13336181640625, 55.13336181640625, 93.13336181640625, 119.13336181640625, 132.13336181640625, 162.13336181640625, 195.13336181640625, 234.13336181640625, 319.13336181640625, 536.1333618164062, 601.1333618164062, 686.1333618164062, 745.1333618164062, 805.1333618164062, 797.1333618164062, 885.1333618164062, 930.1333618164062, 11.13336181640625, 64.13336181640625, 106.13336181640625]","[461.9666748046875, 312.9666748046875, 392.9666748046875, 409.9666748046875, 271.9666748046875, 318.9666748046875, 334.9666748046875, 495.9666748046875, 418.9666748046875, 323.9666748046875, 222.96665954589844, 180.96665954589844, 198.96665954589844, 200.96665954589844, 169.96665954589844, 179.96665954589844, 182.96665954589844, 179.96665954589844, 207.96665954589844, 190.96665954589844, 153.96665954589844, 149.96665954589844, 136.96665954589844, 149.96665954589844, 107.96665954589844, 112.96665954589844, 127.96665954589844, 189.96665954589844, 197.96665954589844, 180.96665954589844]","[683.1333618164062, 234.13336181640625]","[423.9666748046875, 382.9666748046875]",,
109773913,WGH_Diamondz,1749818.0,6465,T0,2018-05-22 20:07:55 UTC,20860263,point_extractor_by_frame,3.4.5,"[455.0411682128906, 676.6137084960938, 553.517822265625, 101.75604248046875, 164.53492736816406, 61.13440704345703, 19.28181266784668, 234.69956970214844, 122.68233489990234, 8.203185081481934, 128.83712768554688, 404.5718688964844, 528.898681640625, 592.9085083007812, 688.9232788085938, 738.16162109375, 798.4786376953125, 846.4860229492188, 800.9405517578125, 887.1076049804688, 931.422119140625, 931.422119140625, 30.36043930053711, 15.588936805725098]","[463.5905456542969, 381.1163330078125, 304.7969055175781, 190.31773376464844, 179.23912048339844, 197.7034912109375, 319.5683898925781, 328.18511962890625, 313.4136047363281, 383.5782470703125, 498.0574035644531, 274.0229187011719, 186.62486267089844, 152.15802001953125, 157.0818634033203, 134.9246063232422, 138.6174774169922, 128.76980590820312, 118.9221420288086, 117.6911849975586, 131.2317352294922, 405.7355041503906, 234.6322479248047, 194.0106201171875]","[682.7684936523438, 231.00669860839844]","[409.4283752441406, 377.4234619140625]",,
115037396,not-logged-in-322da9d6385c91ed3138,,6465,T0,2018-06-22 01:15:08 UTC,20860263,point_extractor_by_frame,3.4.5,"[498.3846740722656, 689.7960205078125, 544.4317626953125, 948.020751953125, 173.34658813476562, 14.439069747924805, 40.62269592285156, 215.78211975097656, 328.6425476074219, 447.82318115234375, 535.4029541015625, 599.5076293945312, 682.572998046875, 740.3574829101562, 799.0449829101562, 939.894775390625, 890.2361450195312, 799.0449829101562, 33.772518157958984, 69.4931411743164, 87.62004089355469, 114.27721405029297, 154.79615783691406, 223.57168579101562, 189.45046997070312, 137.20240783691406, 171.32359313964844, 103.08119201660156, 16.711912155151367]","[456.3229675292969, 394.0240173339844, 326.3077392578125, 401.24713134765625, 513.2047119140625, 390.41253662109375, 312.7644958496094, 367.8404235839844, 199.0011749267578, 171.0118408203125, 204.41847229003906, 163.78871154785156, 163.78871154785156, 152.05128479003906, 152.95411682128906, 138.50802612304688, 136.70220947265625, 119.54743957519531, 225.46083068847656, 200.40309143066406, 201.4693603515625, 187.0745086669922, 178.0110626220703, 170.5470428466797, 183.3424835205078, 184.94190979003906, 180.1436309814453, 184.40878295898438, 189.2070770263672]",,,,
103510363,not-logged-in-c85e24314e7f151bc51a,,6465,T0,2018-04-25 17:28:21 UTC,20860273,point_extractor_by_frame,3.4.5,"[451.9535217285156, 717.387451171875, 69.0628433227539, 250.33477783203125, 36.70963668823242, 559.253662109375, 402.0280456542969, 628.617919921875, 104.22417449951172]","[502.283203125, 394.9998474121094, 501.3583679199219, 370.0287780761719, 370.0287780761719, 306.2135925292969, 287.7164001464844, 232.22509765625, 318.2366943359375]",,,,
103670930,not-logged-in-6e67a32da44eacc8214b,,6465,T0,2018-04-26 15:07:11 UTC,20860273,point_extractor_by_frame,3.4.5,"[458.7303466796875, 692.6989135742188, 543.1124877929688, 86.68193817138672, 249.69284057617188, 9.970922470092773, 117.36634063720703, 318.7327575683594, 195.03623962402344, 220.92620849609375, 160.5162811279297, 135.585205078125, 134.62631225585938, 96.27081298828125, 22.436458587646484, 956.3931274414062, 809.6832885742188, 757.9033813476562, 704.20556640625, 677.3567504882812, 779.957763671875, 627.49462890625, 621.7412719726562, 626.5357055664062, 524.8936157226562, 480.7847900390625, 361.8826904296875, 898.85986328125, 680.2333984375, 750.232177734375, 702.287841796875, 951.5986328125, 873.9287109375]","[496.61395263671875, 379.62957763671875, 316.343017578125, 517.7094116210938, 366.2052001953125, 389.218505859375, 308.6719665527344, 200.317626953125, 188.81097412109375, 182.09878540039062, 194.56430053710938, 345.1096496582031, 182.09878540039062, 195.52317810058594, 198.39984130859375, 411.27288818359375, 354.2191162109375, 336.000244140625, 325.93194580078125, 145.66104125976562, 137.0310516357422, 110.18220520019531, 175.38653564453125, 231.00205993652344, 198.39984130859375, 193.60543823242188, 163.8798828125, 128.88052368164062, 120.72994232177734, 128.40106201171875, 123.60660552978516, 182.09878540039062, 119.77107238769531]",,,,
104159939,andnerb,1719400.0,6465,T0,2018-04-28 18:19:35 UTC,20860273,point_extractor_by_frame,3.4.5,"[463.6327209472656, 549.9207763671875, 703.1956176757812, 250.18331909179688, 25.380229949951172, 9.485062599182129, 949.5706787109375, 406.8574523925781, 632.522216796875, 476.2463684082031, 495.5545654296875, 528.13720703125, 631.9188232421875, 127.47002410888672, 326.5859680175781]","[433.9416198730469, 313.5924987792969, 346.5181884765625, 363.5487365722656, 475.9502868652344, 351.0596923828125, 391.9329528808594, 286.07037353515625, 234.78292846679688, 191.33944702148438, 190.13267517089844, 188.32254028320312, 161.77374267578125, 311.2264099121094, 191.1534423828125]","[604.41845703125, 682.3682250976562]","[637.1726684570312, 412.1286315917969]",,
105153244,sociolingo,167195.0,6465,T0,2018-05-01 19:38:00 UTC,20860273,point_extractor_by_frame,3.4.5,"[699.96142578125, 462.92437744140625, 83.91204071044922, 251.8132781982422, 935.763916015625, 557.986083984375]","[374.69134521484375, 479.629638671875, 506.7901306152344, 369.7530822753906, 395.67901611328125, 311.7283935546875]",[616.0108032226562],[629.0123291015625],,
106561906,pwendystevens,711441.0,6465,T0,2018-05-07 16:35:32 UTC,20860273,point_extractor_by_frame,3.4.5,"[456.38134765625, 209.2301788330078, 693.4033813476562, 79.57711029052734, 124.14535522460938, 16.776399612426758, 413.8389587402344, 547.543701171875, 960.8128662109375, 480.6913146972656, 638.7059936523438, 28.93137550354004, 304.44415283203125, 361.1673889160156, 614.3960571289062, 697.455078125]","[499.27197265625, 343.2831115722656, 371.64471435546875, 519.5302734375, 304.7923583984375, 371.64471435546875, 276.4307556152344, 312.8956604003906, 406.0838317871094, 181.21676635742188, 233.88832092285156, 237.9399871826172, 199.44923400878906, 156.9068145751953, 175.1392822265625, 128.54519653320312]",[628.5768432617188],[637.0283813476562],,
108065947,martin.a.goya,1784154.0,6465,T0,2018-05-17 19:29:13 UTC,20860273,point_extractor_by_frame,3.4.5,"[462.6324462890625, 702.5921020507812, 81.3881607055664]","[454.53570556640625, 341.2837219238281, 496.0240478515625]",,,,
113092992,Booiemonster,1571209.0,6465,T0,2018-06-05 04:47:12 UTC,20860273,point_extractor_by_frame,3.4.5,"[716.96875, 474.96875, 48.96875, 8.96875, 262.96875, 129.96875, 406.96875, 557.96875, 637.96875, 934.96875, 901.96875, 898.96875, 806.96875, 789.96875, 770.96875, 748.96875, 701.96875, 679.96875, 633.96875, 628.96875, 536.96875, 502.96875, 472.96875, 365.96875, 327.96875, 226.96875, 204.96875, 175.96875, 156.96875, 135.96875, 101.96875, 29.96875, 946.96875]","[369, 487, 513, 366, 360, 312, 288, 324, 236, 137, 142, 117, 140, 126, 137, 134, 121, 130, 169, 115, 193, 191, 179, 174, 196, 176, 182, 180, 191, 185, 191, 190, 396]",[675.96875],[412],,
116736479,Cosmi10,1801364.0,6465,T0,2018-07-10 14:46:33 UTC,20860273,point_extractor_by_frame,3.4.5,"[462.08258056640625, 713.6818237304688, 551.3597412109375, 636.578857421875, 249.71115112304688, 63.04072189331055, 14.34408950805664, 938.2274169921875, 405.26983642578125, 483.72552490234375, 322.756103515625]","[456.1293640136719, 360.0887756347656, 315.4501953125, 234.2891387939453, 366.8522033691406, 502.12060546875, 365.49951171875, 397.96392822265625, 288.3965148925781, 184.2398223876953, 192.35592651367188]",,,,
116904348,sbaugh6,1689882.0,6465,T0,2018-07-11 17:55:15 UTC,20860273,point_extractor_by_frame,3.4.5,"[432.754638671875, 712.731201171875, 550.6395263671875, 943.9669189453125, 240.05819702148438, 96.10262298583984, -0.24559810757637024, 132.37489318847656, 414.6184997558594, 467.8934020996094, 635.6526489257812]","[487.3661193847656, 366.0807189941406, 317.33984375, 381.9498291015625, 369.4812316894531, 512.3032836914062, 370.61474609375, 315.0728454589844, 304.87127685546875, 194.9209442138672, 233.46023559570312]",,,,
119393362,jujebot,1800356.0,6465,T0,2018-08-04 16:59:11 UTC,20860273,point_extractor_by_frame,3.4.5,"[461.3510437011719, 706.5151977539062, 553.5687255859375, 238.67897033691406, 47.49587631225586, 10.383869171142578, 946.0563354492188]","[499.0628356933594, 380.9791564941406, 319.12579345703125, 366.3592834472656, 506.9350891113281, 368.6084899902344, 407.9696960449219]",,,,
